service_id,name,name_ja,url
2074,Zscaler Internet Access,Zscaler Internet Access,https://www.zscaler.com/products-and-solutions/zscaler-internet-access
2075,HamaZo,はまぞう,https://www.hamazo.tv/
2076,omni7,オムニ７,
2077,seven affiliate,セブンアフィリエイト,https://www.omni7.jp/general/static/7af20210701/
2078,homify portal,homify portal,https://www.homify.com/
2079,Geniee DMP,Geniee DMP,https://geniee.co.jp/products/ssp.php
2080,Cookie Information,Cookie Information,https://cookieinformation.com/
2081,Zoho Pagesense,Zoho Pagesense,https://www.zoho.com/jp/pagesense/
2082,Zoho Campaigns,Zoho Campaigns,https://www.zoho.com/campaigns/
2083,Axeptio,Axeptio,https://www.axept.io/fr/
2084,Help Scout,Help Scout,https://www.helpscout.com/
2085,FirstPromoter,FirstPromoter,https://new.firstpromoter.com/
2086,MultilingualCart,MultilingualCart,https://multilingualcart.com/
2087,TI-DA Blog,てぃーだブログ,https://blog.ti-da.net/
2088,goo net,グーネット,https://www.goo-net.com/
2089,SAKURA Blog,さくらのブログ,http://info.sblo.jp/
2090,KARAKURI,KARAKURI,https://karakuri.ai/
2093,terminus,terminus,https://terminus.com/
2094,salesloft,salesloft,https://www.salesloft.com/
2095,Will Mail,Will Mail,https://willcloud.jp/
2096,PERFORMANCE FIRST,PERFORMANCE FIRST,https://www.performancefirst.jp/
2098,Ambassador Relationship Tool,Ambassador Relationship Tool,https://amb-r-t.jp/
2099,BASE (Tracker),BASE (トラッカー),https://thebase.com/
2100,STREAKS Online Video Platform,STREAKS Online Video Platform,https://cloud.play.jp/streaks/
2101,SB Payment Service,SBペイメントサービス,https://www.sbpayment.jp/
2102,HiCustomer,HiCustomer,https://hicustomer.jp/
2103,Appcues,Appcues,https://www.appcues.com/
2104,e-shops cart S,e-shopsカートS,https://cart.e-shops.jp/
2105,Crayon,クレヨン,https://crayon.e-shops.jp/
2106,Google AdSense,Google AdSense,https://adsense.google.com/start/
2107,microCMS,microCMS,https://microcms.io/
2110,af-mark.jp,af-mark.jp,
2111,C3 Metrics,C3 Metrics,https://www.c3metrics.com/
2112,affitown,affitown,https://ad.atown.jp/adserver/top.af
2113,ReviCo,ReviCo,https://www.revico.jp/
2114,TPMN,TPMN,https://www.tpmn.io/
2115,Dable,Dable,https://dable.io/ko/
2116,NHN Cloud,NHN Cloud,https://www.nhncloud.com/jp
2117,mgid,mgid,https://www.mgid.com/
2118,Bebot,Bebot,https://www.be-spoke.io/
2119,Spacely,Spacely,https://info.spacely.co.jp/
2120,SCORE,SCORE,https://ma-score.jp/
2121,Fuel UX,Fuel UX,https://earmbrust.github.io/dieselui/
2123,GeistM,GeistM,https://geistm.com/
2124,EMX,EMX,https://big-village.com/emx-publishers-agreement-2-0/
2125,Genie,Genie,https://hellogenie.com/
2126,YOTTAA,YOTTAA,https://www.yottaa.com/
2127,Piano ESP,Piano ESP,https://www.piano.io/product/amplifier/newsletters-notifications
2128,consumable,consumable,https://consumable.com/
2129,colossusssp,colossusssp,https://colossusmediassp.com/
2130,INSIDE,INSIDE,https://www.powerfront.com/
2131,1plusX,1plusX,https://www.1plusx.com/
2132,Synacor,Synacor,https://synacor.com/
2133,StackAdapt,StackAdapt,https://www.stackadapt.com/
2134,YeahTargeter,YeahTargeter,https://www.clientgear.com/
2135,smash,smash,https://smash.ne.jp/
2136,Advangelists,Advangelists,https://advangelists.com/
2137,Helpfeel,Helpfeel,https://www.helpfeel.com/
2138,TARGETPICK,TARGETPICK,https://targetpick.io/Service/about/about_aplus_advertiser
2139,Airbrake,Airbrake,https://www.airbrake.io/
2143,Opinew,Opinew,https://www.opinew.com/
2144,ZETA CX,ZETA CX,https://zeta.inc/cx/products
2145,IM-UID,IM-UID,https://lp.intimatemerger.com/im-uid
2146,N.Rich,N.Rich,https://nrich.io/
2147,Klaviyo,Klaviyo,https://www.klaviyo.com/
2148,Firebase Analytics,Firebaseアナリティクス,https://firebase.google.com/docs/analytics
2149,NIFCLOUD mobile backend,ニフクラ mobile backend,
2150,Firebase Crashlytics,Firebase Crashlytics,https://firebase.google.com/products/crashlytics
2151,Page Integrity Manager,Page Integrity Manager,https://www.akamai.com/products/client-side-protection-compliance
2152,model-transfer data fusion,モデル転移型データフュージョン,https://www.hdy-dex.com/#service
2153,RMP,RMP,https://adsales.rakuten.co.jp/
2156,DialogOne,DialogOne,https://solutions.hakuhodody-one.co.jp/dialogone
2157,mobilebook.jp,mobilebook.jp,https://mobilebook.jp/
2158,irVision,irVision,https://www.tcs.co.jp/service/tax/ir/
2159,adplus,adplus,https://adplushome.com/report/
2161,TruValidate,TruValidate,https://www.transunion.com/solution/truvalidate
2162,Adyen,Adyen,https://www.adyen.com/
2163,Osano,Osano,https://www.osano.com/
2164,PAGEKit,ページキット,https://www.p-kit.com/
2165,Money Forward ME,マネーフォワードME,https://moneyforward.com/
2166,AdRiver,AdRiver,https://www.adriver.ru/
2167,AvantisVideo,AvantisVideo,https://avantisvideo.wpengine.com/
2168,InMobi,InMobi,https://www.inmobi.com/
2169,adot,adot,https://veepee-ad.com/
2170,LoopMe,LoopMe,https://loopme.com/
2171,Hybrid Theory,Hybrid Theory,https://hybridtheory.com/
2172,whos.amung.us,whos.amung.us,https://whos.amung.us/
2173,Podsights,Podsights,
2175,ISAM-1,アイサムワン,https://www.intasect.com/service/affiliate.html
2176,Yaku Han JP,Yaku Han JP,https://yakuhanjp.qranoko.jp/
2177,Tayori,Tayori,https://tayori.com/
2178,CRI LiveAct,CRI LiveAct,https://liveact-vault.com/
2181,MIL,MIL,https://mil.movie/
2183,RawGit,RawGit,https://rawgit.com/
2184,Bing Custom Search,Bing Custom Search,https://www.customsearch.ai/
2186,Opera Ads,Opera Ads,https://www.opera.com/ads
2187,WEBCAS,WEBCAS,https://www.webcas.jp/
2188,inboxAds,inboxAds,https://inboxads.com/product-features
2189,Ninja image RSS,忍者画像RSS,https://recommend.shinobi.jp/
2190,Medallia,Medallia,https://www.medallia.com/
2191,.money,ドットマネー,https://biz.d-money.jp/
2192,Dream Mail,ドリームメール,https://www.dreammail.jp/
2193,Matterport,Matterport,https://matterport.com/
2194,Placeholder.com,Placeholder.com,https://placeholder.com/
2195,Rakuten Point,楽天ポイント,https://point.rakuten.co.jp/
2196,au 5G Area Service Map,au 5Gエリアサービスマップ,https://area.uqcom.jp/
2197,Searchanise,Searchanise,https://searchanise.io/
2198,Swogo,Swogo,https://1worldsync.com/platform/ecommerce-product-bundling/?utm_source=referral&utm_medium=direct&utm_campaign=swogo
2199,Shogun,Shogun,https://getshogun.com/
2201,Kiwi Sizing,Kiwi Sizing,https://kiwisizing.com/
2202,BackinStock,BackinStock,https://www.backinstock.org/
2203,Decathlon Reviews,Decathlon Reviews,https://reviews.decathlon.com/
2204,Allganize,Allganize,https://www.allganize.ai/
2205,Oktopost,Oktopost,https://www.oktopost.com/
2206,Visual IVR,ビジュアルIVR,https://mobilus.co.jp/service/v-ivr
2208,U-KOMI,U-KOMI,https://u-komi.com/
2210,Epsilon by GMO,GMOイプシロン,https://www.epsilon.jp/
2211,ADman Media,ADman Media,https://admanmedia.com/index.html
2212,Fathom,Fathom,https://usefathom.com/
2213,Spotify,Spotify,https://open.spotify.com/
2214,tumblr ads,tumblr ads,https://advertise.tumblr.com/
2217,AiTrillion,AiTrillion,https://www.aitrillion.com/
2218,LimeSpot,LimeSpot,https://pantastic.com/limespot
2219,Swym,Swym,https://swym.it/
2220,Adobe Target,Adobe Target,https://business.adobe.com/jp/products/target/adobe-target.html
2221,Adobe Experience Cloud ID Service,Adobe Experience Cloud IDサービス,https://experienceleague.adobe.com/ja/docs/id-service/using/intro/overview
2223,mediarithmics,mediarithmics,https://www.mediarithmics.io/
2224,CookieFirst,CookieFirst,https://cookiefirst.com/
2225,Adobe Marketo Engage (Form),Adobe Marketo Engage (フォーム),https://business.adobe.com/products/marketo/adobe-marketo.html
2227,Connecty CDP,Connecty CDP,https://www.connecty.co.jp/cdp/
2228,Adagio,Adagio,https://adagio.io/
2229,Traffic Roots,Traffic Roots,https://trafficroots.com/
2232,CleanAD,CleanAD,https://www.humansecurity.com/platform/solutions/malvertising-platforms/
2234,Cockpit,コックピット,
2236,Vimeo (Tracking),Vimeo (トラッキング),https://vimeo.com/
2237,MEDIAVINE,MEDIAVINE,https://www.mediavine.com/
2238,Open Work,オープンワーク,https://www.openwork.jp/
2239,ICONS8,ICONS8,https://icons8.jp/
2240,2PM,2PM,http://2pm.jp/home
2241,Sales Crowd,Sales Crowd,https://www.aidma-hd.jp/sales/sales-crowd/
2242,MediaWallah,MediaWallah,https://mediawallah.com/
2243,IVIDENCE,IVIDENCE,https://www.ividence.com/
2247,LINE DATA SOLUTION,LINE DATA SOLUTION,https://data.linebiz.com/
2248,Algolia,Algolia,https://www.algolia.com/
2249,Schema App,Schema App,https://www.schemaapp.com/
2250,walking-map.com,walking-map.com,https://www.walking-map.com/
2251,Bidscube,Bidscube,https://bidscube.com/
2252,mediago,mediago,https://www.mediago.com/
2253,Air360,Air360,https://www.air360.io/
2254,Fullstar,Fullstar,https://fullstar.cloudcircus.jp/
2255,ActiBook,ActiBook,https://actibook.cloudcircus.jp/
2256,Amazon Data Firehose,Amazon Data Firehose,https://aws.amazon.com/jp/firehose/
2257,UserWay,UserWay,https://userway.org/
2258,admixer,admixer,https://admixer.co.kr/
2259,sectigo,sectigo,https://www.sectigo.com/
2260,Amazon Trust Service,Amazon Trust Service,https://www.amazontrust.com/
2261,JPOSTAL,JPOSTAL,https://github.com/ninton/jquery.jpostal.js/
2262,PushTracker,PushTracker,https://push.appirits.com/
2263,Survin,Survin,https://jp.creativesurvey.com/service/enterprise/
2264,IZANAI,IZANAI,https://izanai.cloudcircus.jp/
2265,STUDIO PV Count,STUDIO PV数計測,https://studio.design/ja
2267,STUDIO,STUDIO,https://studio.design/ja
2268,FACIL'iti,ファシリティ,https://www.facil-iti.com/
2269,Synergy!,Synergy!,https://www.synergy-marketing.co.jp/cloud/synergy/
2270,ADJUST,ADJUST,https://www.adjust.com/
2271,Braze,Braze,https://www.braze.com/
2272,SureServer,SureServer,https://www.cybertrust.co.jp/sureserver/
2273,Firebase Cloud Messaging,Firebase Cloud Messaging,https://firebase.google.com/docs/cloud-messaging?hl=ja
2274,Google Trust Services,Google Trust Services,https://pki.goog/
2275,SECOM Passport,セコムパスポート,https://www.secomtrust.net/service/pfw/?gclid=Cj0KCQiApKagBhC1ARIsAFc7Mc7usouTyIsA2VpGJhwDhY_S5zagxzhWtdwz9g59BQjqaxkJnR9aDQIaAprYEALw_wcB
2276,Lets Encrypt,Let’s Encrypt,https://letsencrypt.org/
2277,merpay,メルペイ,https://jp.merpay.com/
2278,Google Pay,Google Pay,https://pay.google.com/intl/en_us/about/
2279,Google Tag Manager(app),Googleタグマネージャ(アプリ),
2280,MRC,マーケライズクラウド,https://www.markerise.com/mrc/
2281,MRC(Tracking),マーケライズクラウド(トラッキング),https://www.markerise.com/mrc/
2282,EventHub,EventHub,https://eventhub.jp/
2283,Docomo AI agent API,ドコモAIエージェントAPI,https://coppo.aiplat.jp/corp/login
2284,wisepops popup,wisepops,https://wisepops.com/
2285,ThreatMetrix,ThreatMetrix,https://risk.lexisnexis.com/products/threatmetrix
2286,FlexOne(nikkei.com),FlexOne(nikkei.com),https://solutions.hakuhodody-one.co.jp/flexone
2287,BID STRAP,BID STRAP,https://corp.fluct.jp/service/bid_strap/
2288,TableCheck,TableCheck,https://www.tablecheck.com/ja/join/
2289,kukuLu,kukuLu,https://kukulu.jp/
2290,ALPHA SCOPE,アルファスコープ,https://www.a-scope.com/
2291,Unified ID 2.0,Unified ID 2.0,https://unifiedid.com/
2292,Broach,Broach,
2293,AdMob,AdMob,https://admob.google.com/home/
2294,EmbedSocial,EmbedSocial,https://embedsocial.com/
2295,Go NET,Go NET,https://gonet-ads.com/
2296,WalkMe,WalkMe,https://www.walkme.com/
2297,Aniview (VIDEO AD SERVER),Aniview (VIDEO AD SERVER),https://aniview.com/video-ad-servers/
2298,Aniview (VIDEO PLAYER),Aniview (VIDEO PLAYER),https://aniview.com/video-ad-player/
2299,X link service,X link service,https://help.x.com/ja/using-x/url-shortener
2300,Google News,Google News,
2301,Vidoomy,Vidoomy,https://www.vidoomy.com/
2302,Vidazoo,Vidazoo,https://vidazoo.com/
2303,Bcovery,Bcovery,https://bcovery.com/
2304,Digital East,Digital East,https://www.digitaleast.mobi/
2305,WhatsApp,WhatsApp,https://www.whatsapp.com/
2306,Piano,Piano,https://www.piano.io/
2307,Mobon,Mobon,https://mobon.net/main/m2/
2308,AdCorsa,AdCorsa,https://adcorsa.glossom.jp/
2309,Apple Safe Browsing,Apple Safe Browsing,
2310,Cootlogix,Cootlogix,https://www.cootlogix.com/
2311,E-Planning,E-Planning,https://www.e-planning.net/
2312,HERP Hire,HERP Hire,https://lp.herp.cloud/
2313,Landingi,Landingi,https://landingi.com/
2314,RTB system,RTB system,https://www.rtbsystem.com/
2315,WUFOO,WUFOO,https://www.wufoo.com/
2316,SKYFLAG,SKYFLAG,https://skyflag.info/
2317,IQzone,IQzone,https://iqzone.com/
2318,Tailwind CSS,Tailwind CSS,https://tailwindcss.com/
2319,Chat LP by Revive,Chat LP by Revive,https://revive-chat.io/
2320,Cloudflare Web Analytics,Cloudflare Web Analytics,https://www.cloudflare.com/web-analytics/
2321,Smartpay,Smartpay,https://smartpay.co/
2322,Shop Pay,Shop Pay,https://shop.app/shop-pay
2323,BookThatApp,BookThatApp,https://www.bookthatapp.com/
2324,GetButton,GetButton,https://getbutton.io/
2325,Squad beyond,Squad beyond,https://squadbeyond.com/
2326,Woomy,Woomy,https://woomy.me/
2327,PageFly,PageFly,https://pagefly.io/
2328,Bold Commerce,Bold Commerce,https://boldcommerce.com/
2329,Omnisend,Omnisend,https://www.omnisend.com/
2330,Impactify,Impactify,https://impactify.io/
2331,Pangle,Pangle,https://www.pangleglobal.com/
2332,AppLovin,AppLovin,https://www.applovin.com/
2333,LINE Ads Network,LINE広告ネットワーク,https://pages.linebiz.com/line-ads-network/
2334,Unity Ads,Unity Ads,https://unity3d.jp/
2335,Unity,Unity,https://unity.com/
2336,AdaptMX,AdaptMX,https://adaptmx.com/
2337,Tig,Tig,https://paronym.jp/
2338,UniSearch,ユニサーチ,https://universal-knowledge.co.jp/
2340,Eight Marketing Solutions,Eight Marketing Solutions,
2341,Splunk Infrastructure Monitoring,Splunk Infrastructure Monitoring,https://www.splunk.com/en_us/products/infrastructure-monitoring.html
2342,Liftoff,Liftoff,https://liftoff.io/
2343,jsonip.com,jsonip.com,https://getjsonip.com/
2344,Bizzabo,Bizzabo,https://www.bizzabo.com/
2345,C-team,C-team,
2346,MonitoringPlus,モニタリングプラス,https://www.monitoring-plus.jp/
2347,Sony Payment Services,ソニーペイメントサービス,https://www.sonypaymentservices.jp/
2348,Rakuten Minshu,楽天みん就,https://www.nikki.ne.jp/
2349,OPTEMO,OPTEMO,https://optemo.co.jp/
2351,Cognitiv,Cognitiv,https://www.cognitiv.ai/
2352,ALLADiN,アラジン,
2353,YBM For Developers,YBM For Developers,https://business.kuronekoyamato.co.jp/service/lineup/business_members/api/
2354,toridori ad,toridori ad,https://toridori.co.jp/ad/
2356,Beney,Beney,https://beney.com/ja/
2357,TCS Affiliate,TCSアフィリエイト,https://www.tcs-asp.net/guide.jsp
2358,Remote Attend,Remote Attend,https://www.ntt-tx.co.jp/products/remoteattend/
2359,AnnounceKit,AnnounceKit,https://announcekit.app/
2360,probo(ahamo site search),probo(ahamoウェブサイト内検索),https://www.bsearchtech.com/products/probo/
2361,Firework,Firework,https://firework.com/
2362,ST&E,スタンディ,https://www.b-story.co.jp/service/stande
2363,Yomitoru,ヨミトル,https://shindancloud.com/
2364,Digital Ad Ratings,Digital Ad Ratings,https://www.nielsen.com/solutions/audience-measurement/digital-ad-ratings/
2365,cookiewow,cookiewow,https://cookiewow.com/
2366,Tag Plus,タグプラス,https://www.tag-plus.com/
2367,seikaad,セイカアド,
2368,ChatGPT,ChatGPT,https://openai.com/chatgpt
2369,App Store,App Store,https://www.apple.com/app-store/
2370,TED,TED,https://www.ted.com/
2371,3ple.jp,サンプル百貨店,https://www.3ple.jp/
2372,Threads,Threads,https://www.threads.net/
2373,MICE Solutions(Softbank),MICEソリューションズ(ソフトバンク),https://www.mice-platform.com/corporate
2374,TikTok Ads,TikTok広告,https://ads.tiktok.com/business/ja?tt4b_lang_redirect=1
2375,tripla Connect,tripla Connect,https://tripla.io/connect/
2376,tripla Book,tripla Book,https://tripla.io/booking-engine/
2377,InsightX,InsightX,https://insightx.tech/
2378,tripla Book(Staging),tripla Book(ステージング),https://tripla.io/booking-engine/
2379,tripla Bot(Staging),tripla Bot(ステージング),https://tripla.io/ai-chatbot/
2380,tripla Connect(Staging),tripla Connect(ステージング),https://tripla.io/connect/
2381,8th Wall,8th Wall,https://www.8thwall.com/
2382,Indeed Ads,Indeed広告,https://www.indeed.com/
2383,100widgets.com,100widgets.com,https://100widgets.com/
2384,e-Volution,e-Volution,https://e-volution.ai/
2385,GASY,GASY,https://gasy.jp/
2386,3G ASP,3G ASP,https://3g-asp.com/
2387,Google Forms,Google Forms,https://workspace.google.com/products/forms/
2388,NPAW,NPAW,https://npaw.com/
2389,iTunes Search API,iTunes Search API,https://developer.apple.com/library/archive/documentation/AudioVideo/Conceptual/iTuneSearchAPI/index.html
2390,Trig's,Trig's,https://trigs-sockets.com/
2391,LEEEP,LEEEP,https://leeep.jp/
2392,QANT Web,QANT Web,https://qant.jp/product/web
2393,People Driven DMP,People Driven DMP,
2394,UNIVERSE Ads,UNIVERSE Ads,https://demand-services.microad.jp/
2395,Challenging Japan,チャレンジングジャパン,http://www.challenging.jp/
2396,SLVRbullet,シルバーバレット,https://slvrbullet.bltinc.co.jp/
2397,AppDriver,AppDriver,https://appdriver.jp/
2398,d POINT CLUB,dポイントクラブ,https://dpoint.docomo.ne.jp/index.html
2399,GPoint,Gポイント,https://www.gpoint.co.jp/
2400,Seven Payment Service,セブン・ペイメントサービス,https://www.7ps.jp/
2401,LINE Pay,LINE Pay,https://linepaycorp.com/ja/#Businessdesc
2402,MediaString,MediaString,https://mediastring.net/
2403,Truvid,Truvid,https://truvid.com/about
2404,DataTables CDN,DataTables CDN,https://cdn.datatables.net/
2405,WorldTimeAPI,WorldTimeAPI,https://worldtimeapi.org/
2406,Tebot,Tebot,https://anotete.co.jp/tebot/
2407,HR MONSTER,HR モンスター,https://hr-monster.io/
2408,indestructible type,indestructible type,https://indestructibletype.com/Home.html
2409,MediPartner,MediPartner,https://top.medipartner.jp/
2410,yoyakuban,予約番,https://www.489ban.net/services/489ban/
2411,GIPHY,GIPHY,https://giphy.com/
2412,AdTran One Tag,AdTran One Tag,https://www.enhance.co.jp/services/ad-tran
2413,iemiru,iemiru,https://www.ie-miru.jp/
2414,MPEmbed,MPEmbed,https://mpembed.com/
2415,unisize,unisize,https://cl.unisize.makip.co.jp/
2416,Perfect View Network,パーフェクトビューネットワーク,https://www.www2.cmertv.co.jp/smartphone-ad
2417,Ogury Limited,Ogury Limited,https://ogury.com/
2418,Mobkoi,Mobkoi,https://www.mobkoi.com/jp
2419,Moribus,Moribus,https://moribus.jp/services/
2420,radiko,radiko,https://radiko.jp/
2421,CookieYes,CookieYes,https://www.cookieyes.com/
2422,STORES NET SHOP,STORES ネットショップ,https://stores.fun/ec
2423,CONTEXWeb,CONTEXWeb,https://www.compunetix.com/unified-collaboration/extensions/contexweb/
2424,Delacon,Delacon,https://delacon.co.jp/
2425,Cloud Messenger,クラウドメッセンジャー,https://cloud-messenger.net/
2426,gettyimages,gettyimages,https://www.gettyimages.co.jp/
2427,Zoho Marketing Automation,Zoho Marketing Automation,https://www.zoho.com/jp/marketingautomation/
2428,Chatra,Chatra,https://chatra.com/jp/
2429,Zoho Forms,Zoho Forms,https://www.zoho.com/forms/
2430,GOOD FOR JOB,GOOD FOR JOB,https://good-for-job.com/
2431,SASQUATCH,サスカッチ,https://www.j2complex.co.jp/sasquatch/
2432,ImageEngine,ImageEngine,https://imageengine.io/about-imageengine/
2433,pacificleague.com,パ・リーグ.com,https://pacificleague.com/
2434,Next Millennium,Next Millennium,https://nextmillennium.com/
2435,MovableType.net,MovableType.net,https://movabletype.net/
2436,CDNFonts,CDNFonts,https://www.cdnfonts.com/
2437,Marvel,Marvel,https://marvelapp.com/
2438,PageProofer,PageProofer,https://pageproofer.com/
2439,SOCIALPORT,SOCIALPORT,https://socialport.jp/brand/
2440,codoc,codoc,https://codoc.jp/
2441,ReTSTA,ReTSTA,https://retsta.jp/
2442,lekumo business blog,lekumoビジネスブログ,https://bb.lekumo.jp/
2443,Wisebook,Wisebook,https://wisebook.jp/about/
2444,Rokt Ads,Rokt Ads,https://www.rokt.jp/rokt-ads/
2445,GliaStudio,GliaStudio,https://www.gliacloud.com/ja/
2446,Plunker,Plunker,https://plnkr.co/
2447,Hextom,Hextom,https://hextom.com/
2448,J PRESIDENT.NET,日本の社長.tv,https://j-president.net/
2449,Mico Cloud,Mico Cloud,https://www.mico-cloud.jp/
2450,PEP,ペップ,https://pep.work/
2451,sora-annai,そら案内,https://sora-annai.jp/
2452,talkappi,talkappi,https://talkappi.com/
2453,classtream,クラストリーム,https://classtream.jp/
2454,PrimeAd,PrimeAd,https://www.primead.jp/
2455,Q&Ai,キューアンドエーアイ,https://www.q-ai.jp/
2456,LEADPAD,LEADPAD,https://leadpad.io/
2457,ChiChat,ChiChat,https://chichat.tech/
2458,Fontstore,Fontstore,https://www.fontstore.com/
2459,EVOLV AI,EVOLV AI,https://evolv.ai/
2460,ZoomInfo,ZoomInfo,https://www.zoominfo.com/
2461,Mazrica Sales,Mazrica Sales,https://product-senses.mazrica.com/
2462,1Roll,1Roll,https://www.1roll.jp/
2463,PUSHCODE,PUSHCODE,https://www.pushcode.jp/
2464,Digital Content Ratings,Digital Content Ratings,https://www.nielsen.com/solutions/audience-measurement/digital-content-ratings/
2465,Rakuten Analytics,Rakuten Analytics,https://business.rakuten.co.jp/products/rakuten-analytics
2466,Amazon DSP,Amazon DSP,https://advertising.amazon.com/ja-jp/solutions/products/amazon-dsp
2467,Movable Ink,Movable Ink,https://movableink.com/
2468,Promolayer,Promolayer,https://promolayer.io/
2469,Power Apps,Power Apps,https://www.microsoft.com/ja-jp/power-platform/products/power-apps
2470,Smartlook,Smartlook,https://www.smartlook.com/
2471,UGU CREATIVE,UGC クリエイティブ,https://ugc-creative.com/
2472,AI Schliemann,AIシュリーマン,https://ai-translate.com/#features
2473,Google books,Google books,https://books.google.co.jp/
2474,Webeo,Webeo,https://www.webeo.com/
2475,accaii.com,アクセス解析研究所,https://accaii.com/
2476,Engagebot,Engagebot,https://www.engage-bot.asia/
2477,OPTIO,OPTIO,https://x-opt.io/#merit
2478,ConfigCat,ConfigCat,https://configcat.com/
2479,LightWidget,LightWidget,https://lightwidget.com/
2480,Mail Publisher Smart Edition,メールパブリッシャー スマートエディション,https://emberpoint.com/service/mailpublisher/smart-edition/
2481,Digital Twin Fudosan,デジタルツイン不動産,https://www.zenkei.com/service
2482,Congestion Navi,混雑ナビ,https://konnavi.jp/
2483,@Press,@Press,https://www.atpress.ne.jp/
2484,EventRegist,EventRegist,https://info.eventregist.com/registration-service
2485,ECnavi,ECナビ,https://ecnavi.jp/
2488,LandingHub,ランディングハブ,https://www.landinghub.net/
2489,FormBridge,フォームブリッジ,https://www.kintoneapp.com/form-bridge
2490,Ranklet4,Ranklet4,https://ranklet4.com/
2491,uniweb,ユニウェブ,https://hellouniweb.com/
2492,Weathernews,ウェザーニュース,https://weathernews.jp/
2493,Google Apps Script,Google Apps Script,https://workspace.google.co.jp/intl/ja/products/apps-script/
2494,Myee Global,Myee Global,https://www.myeeglobal.com/
2495,Apple ID,Apple ID,https://appleid.cdn-apple.com/
2496,smallchat,smallchat,https://small.chat/
2497,DMMchatboost,DMMチャットブースト,https://dmm-corp.com/business/dmmchatboost/#contact
2498,e-NINSHO,e-NINSHO,https://www.nri.com/jp/service/solution/eninsho.html
2499,Sienca,Sienca,https://sienca.jp/
2500,Sports breaking news and Record widget,スポーツ速報・記録ウィジェット,https://www.kyodonews.jp/
2501,mercari Hallo,メルカリ ハロ,https://hallo.mercari.com/
2502,mercari,メルカリ,https://jp.mercari.com/
2503,Google API,Google API,https://developers.google.com/explorer-help
2504,AnyManager for Web,AnyManager for Web,https://corp.fourm.jp/anymanagerforweb
2505,SolidChat,SolidChat,https://www.solidchat.ai/
2506,Webflow,Webflow,https://webflow.com/?r=0
2507,LOOV,LOOV,https://www.loov.co.jp/#section-34
2508,Form.io,Form.io,https://form.io/
2509,ONE CRUISE,ワンクルーズ,https://www.onecruise.co.jp/service/
2510,GREEN FUNDING,グリーンファンディング,https://greenfunding.jp/
2511,J-Stream CDNext,J-Stream CDNext,https://www.stream.co.jp/service/cdn/cdnext/
2512,rakupeji,らくペジ,https://rakupeji.com/
2513,ivalue,ivalue,https://ivalue.jp/
2514,Secure CMS,Secure CMS,https://secure-cms.com/
2515,TWIPLA,TWIPLA,https://www.twipla.com/en/company/about-us
2516,Editor X,Editor X,https://ja.wix.com/studio
2517,imweb,imweb,https://imweb.me/features
2518,bunny.net,bunny.net,https://fonts.bunny.net/about
2519,Usercentrics,Usercentrics,https://usercentrics.com/
2520,PC express,PC急便,https://www.pc-exp.com/
2521,JetCMS,JetCMS,https://jetb.co.jp/service
2522,Good Web,Good Web,https://good-web.net/
2523,SelectType,SelectType,https://select-type.com/
2524,Sketchfab,Sketchfab,https://sketchfab.com/
2525,FULLTIME,FULLTIME,https://full-time.info/
2526,ABEMA Ads,ABEMA Ads,https://ad.abematv.co.jp/
2527,mercari Ads,メルカリAds,https://ads.mercari.com/
2528,Google Play,Google Play,https://play.google.com/store/games?device=windows
2529,AFFILICODE System,アフィリコードプラス,https://system.affilicode.jp/
2530,MuleSoft,MuleSoft,https://www.mulesoft.com/jp/
2531,Sherpa Stream,Sherpa Stream,https://www.telestream.net/sherpa/overview.htm
2532,di-PiNK,di-PiNK,https://www.di-pink.com/
2533,docomo connecting path,docomo connecting path,https://ssw.web.docomo.ne.jp/marketing/strengths/connectingpath/
2534,Zoho,Zoho,https://www.zoho.com/
2535,hCaptcha,hCaptcha,https://www.hcaptcha.com/
2536,awoo AI,awoo AI,https://www.awoo.ai/ja/
2537,Welltool,Welltool,https://welltool.biz/
2538,stand.fm,stand.fm,https://stand.fm/
2539,Zoho SalesIQ(Tracking),Zoho SalesIQ(Tracking),https://www.zoho.com/salesiq/
2540,muscle-ad,muscle-ad,https://muscle-ad.com/
2541,ASUKA,ASUKA,https://akuru-inc.com/service/asuka/
2542,Stofind,Stofind,https://stofind.com/
2543,Datawrapper,Datawrapper,https://www.datawrapper.de/
2544,Kibo Personalization,Kibo Personalization,https://monetate.com/?utm_source=referral&utm_medium=redirect&utm_campaign=kibo_redirect
2545,Adelphic,Adelphic,https://www.viantinc.com/solutions/dsp/
2546,Jivox,Jivox,https://jivox.com/
2547,33Across,33Across,https://www.33across.com/
2548,ADITION,ADITION,https://www.adition.com/
2549,BiNDup,BiNDup,https://bindup.jp/
2550,Smooth Contact,Smooth Contact,https://bindup.jp/function/smoothcontact.html
2551,DistrictM,DistrictM,https://www.sharethrough.com/
2552,CODE Marketing Cloud,CODE Marketing Cloud,https://codemarketing.cloud/
2553,f-tra EFO,f-tra EFO,https://f-tra.com/ja/efo/
2554,Wunderkind,Wunderkind,https://www.wunderkind.co/
2555,DEC Visual IVR,DEC Visual IVR,https://www.trans-cosmos.co.jp/
2556,Hiromel,ヒロメル,https://hilomel.com/
2557,IR Direct,IR Direct,https://ir-robotics.co.jp/
2558,Roku,Roku,https://www.roku.com/
